"wave"	"priority_score"	"subject_bucket"	"course_id"	"course_name"	"course_session_id"	"session_order"	"session_title"	"target_total_questions"	"target_mcq"	"target_short_answer"	"target_long_answer"	"target_fill_in_blank"	"seed_extraction_min"	"seed_extraction_max"	"ai_generation_min"	"ai_generation_max"	"ai_generation_rule"	"difficulty_distribution"	"exam_style_requirement"	"image_required"	"target_questions_with_images"	"image_instruction"	"source_pdf"	"chapter_json_output"	"qa_status"	"publish_status"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"790"	"9"	"Chapter 9: Highest Common Factor"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_9_highest_common_factor.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_790.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"791"	"10"	"Chapter 10: Lowest Common Multiple"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_10_lowest_common_multiple.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_791.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"792"	"11"	"Chapter 11: Fractional Numbers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_11_fractional_numbers.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_792.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"793"	"12"	"Chapter 12: Addition and Subtraction of Fractions"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_12_addition_and_subtraction_of_fractions.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_793.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"794"	"13"	"Chapter 13: Multiplication and Division of Fractions"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_13_multiplication_and_division_of_fractions.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_794.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"795"	"14"	"Chapter 14: Number Patterns"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_14_number_patterns.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_795.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"796"	"15"	"Chapter 15: Decimals"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_15_decimals.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_796.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"797"	"16"	"Chapter 16: Unitary Method"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_16_unitary_method.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_797.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"798"	"17"	"Chapter 17: Measures of Length, Mass and Capacity"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_17_measures_of_length_mass_and_capacity.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_798.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"799"	"18"	"Chapter 18: Time"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_18_time.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_799.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"800"	"19"	"Chapter 19: Geometry"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"33_19_geometry.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_800.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"801"	"20"	"Chapter 20: Perimeter"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"33_20_perimeter.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_801.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"802"	"21"	"Chapter 21: Symmetry"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"33_21_symmetry.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_802.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"803"	"22"	"Chapter 22: Pictorial Representation of Data"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"33_22_pictorial_representation_of_data.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_803.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"473"	"4"	"Session 3: HCF and LCM"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"35_session_3_hcf_and_lcm.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_473.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"474"	"5"	"Session 4: Whole Numbers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"35_session_4_whole_numbers.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_474.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"475"	"6"	"Session 5: Integers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"35_session_5_integers.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_475.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"476"	"7"	"Session 6: Fractions"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"35_session_6_fractions.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_476.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"477"	"8"	"Session 7: Decimals"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"35_session_7_decimals.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_477.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"478"	"10"	"Session 8: Introduction to Algebra"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"35_session_8_introduction_to_algebra.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_478.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"479"	"11"	"Session 9: Algebraic Equations"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"35_session_9_algebraic_equations.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_479.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"480"	"13"	"Session 10: Ratio and Proportion"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"35_session_10_ratio_and_proportion.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_480.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"481"	"15"	"Session 11: Basic Geometrical Ideas"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"35_session_11_basic_geometrical_ideas.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_481.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"482"	"16"	"Session 12: Understanding Elementary Shapes"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"35_session_12_understanding_elementary_shapes.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_482.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"483"	"17"	"Session 13: Three-Dimensional Shapes"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"35_session_13_three-dimensional_shapes.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_483.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"484"	"18"	"Session 14: Constructions"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"35_session_14_constructions.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_484.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"485"	"19"	"Session 15: Symmetry"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"35_session_15_symmetry.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_485.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"486"	"21"	"Session 16: Perimeter and Area"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"35_session_16_perimeter_and_area.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_486.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"487"	"23"	"Session 17: Data Handling"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"35_session_17_data_handling.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_487.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"39"	"CBSE Grade 6 Mathematics (Living Maths) - Exam Prep"	"570"	"8"	"Chapter 8: Decimals"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"39_8_decimals.pdf"	"/opt/robodynamics/session_materials/39/qbank/chapter_570.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"39"	"CBSE Grade 6 Mathematics (Living Maths) - Exam Prep"	"571"	"9"	"Chapter 9: Data Handling"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"39_9_data_handling.pdf"	"/opt/robodynamics/session_materials/39/qbank/chapter_571.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"39"	"CBSE Grade 6 Mathematics (Living Maths) - Exam Prep"	"572"	"10"	"Chapter 10: Mensuration"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"39_10_mensuration.pdf"	"/opt/robodynamics/session_materials/39/qbank/chapter_572.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"39"	"CBSE Grade 6 Mathematics (Living Maths) - Exam Prep"	"573"	"11"	"Chapter 11: Algebra"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"39_11_algebra.pdf"	"/opt/robodynamics/session_materials/39/qbank/chapter_573.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"39"	"CBSE Grade 6 Mathematics (Living Maths) - Exam Prep"	"574"	"12"	"Chapter 12: Ratio and Proportion"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"39_12_ratio_and_proportion.pdf"	"/opt/robodynamics/session_materials/39/qbank/chapter_574.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"43"	"CBSE Grade 6 Mathematics (RD Sharma) - Exam Prep"	"827"	"1"	"Chapter 1: Patterns in Mathematics"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"1_patterns_in_mathematics.pdf"	"/opt/robodynamics/session_materials/43/qbank/chapter_827.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"43"	"CBSE Grade 6 Mathematics (RD Sharma) - Exam Prep"	"828"	"2"	"Chapter 2: Basic Geometrical Tools"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"2_basic_geometrical_tools.pdf"	"/opt/robodynamics/session_materials/43/qbank/chapter_828.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"43"	"CBSE Grade 6 Mathematics (RD Sharma) - Exam Prep"	"829"	"3"	"Chapter 3: Lines and Angles"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"3_lines_and_angles.pdf"	"/opt/robodynamics/session_materials/43/qbank/chapter_829.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"43"	"CBSE Grade 6 Mathematics (RD Sharma) - Exam Prep"	"830"	"4"	"Chapter 4: Number Play"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"4_number_play.pdf"	"/opt/robodynamics/session_materials/43/qbank/chapter_830.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"43"	"CBSE Grade 6 Mathematics (RD Sharma) - Exam Prep"	"831"	"5"	"Chapter 5: Data Handling and Presentation"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"5_data_handling_and_presentation.pdf"	"/opt/robodynamics/session_materials/43/qbank/chapter_831.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"43"	"CBSE Grade 6 Mathematics (RD Sharma) - Exam Prep"	"832"	"6"	"Chapter 6: Prime Times (Prime Numbers)"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"6_prime_times_prime_numbers.pdf"	"/opt/robodynamics/session_materials/43/qbank/chapter_832.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"43"	"CBSE Grade 6 Mathematics (RD Sharma) - Exam Prep"	"833"	"7"	"Chapter 7: Perimeter and Area"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"7_perimeter_and_area.pdf"	"/opt/robodynamics/session_materials/43/qbank/chapter_833.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"43"	"CBSE Grade 6 Mathematics (RD Sharma) - Exam Prep"	"834"	"8"	"Chapter 8: Fractions"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"8_fractions.pdf"	"/opt/robodynamics/session_materials/43/qbank/chapter_834.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"43"	"CBSE Grade 6 Mathematics (RD Sharma) - Exam Prep"	"835"	"9"	"Chapter 9: Playing with Constructions"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"9_playing_with_constructions.pdf"	"/opt/robodynamics/session_materials/43/qbank/chapter_835.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"43"	"CBSE Grade 6 Mathematics (RD Sharma) - Exam Prep"	"836"	"10"	"Chapter 10: Symmetry"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"10_symmetry.pdf"	"/opt/robodynamics/session_materials/43/qbank/chapter_836.json"	"PENDING"	"PENDING"
